engine,seed,population_size,num_generations,use_prototype_crossover,use_coupled_mutation,use_dynamic_elite_retention,surrogate_enabled,elapsed_seconds,run_dir,init_distribution,final_population,final_objectives,pareto_front,hv,igd
deap_nsga2,42,20,4,True,True,True,False,0.559658,D:\degree_code\scheml_2\artifacts\repro_i3check_20260226_102858\batch_20260226_102900\baseline_deap_nsga2_seed42_pop20_gen4_proto1_coup1_elite1_surr0,D:\degree_code\scheml_2\artifacts\repro_i3check_20260226_102858\batch_20260226_102900\baseline_deap_nsga2_seed42_pop20_gen4_proto1_coup1_elite1_surr0\init_distribution.png,D:\degree_code\scheml_2\artifacts\repro_i3check_20260226_102858\batch_20260226_102900\baseline_deap_nsga2_seed42_pop20_gen4_proto1_coup1_elite1_surr0\final_population.csv,D:\degree_code\scheml_2\artifacts\repro_i3check_20260226_102858\batch_20260226_102900\baseline_deap_nsga2_seed42_pop20_gen4_proto1_coup1_elite1_surr0\final_objectives.csv,D:\degree_code\scheml_2\artifacts\repro_i3check_20260226_102858\batch_20260226_102900\baseline_deap_nsga2_seed42_pop20_gen4_proto1_coup1_elite1_surr0\pareto_front.png,36526440.933240,0.000000
