-106.785818,6879.530252,47.848742
-106.785818,6879.530252,47.848742
-106.689564,6751.881015,47.942602
-56.527542,1755.696834,2.015831
-80.595866,1470.762967,6.675658
-102.571856,5193.878990,33.852589
-103.219896,6071.586446,39.452925
-102.409028,4683.734944,31.384002
-101.595168,4283.281892,28.006158
-62.051974,1895.226615,2.217650
-103.616863,6288.592928,45.023602
-95.475251,2730.541233,18.226545
-101.392161,3935.683362,25.521095
-97.707203,3719.511991,24.758558
-70.933537,1749.183621,2.279323
-67.051996,1604.644265,4.373005
-106.313698,6626.525379,44.678779
-89.640123,1802.932134,10.724411
-93.241934,1491.339643,11.543072
-97.523098,3405.754910,22.693301
-105.699320,6449.804422,43.311857
-95.379045,2371.123099,15.112457
-93.243467,1894.261277,12.455971
-85.998419,1516.675452,7.543854
-103.390576,6088.733464,40.615918
-94.292897,2206.593626,14.273616
-98.208087,3656.514913,25.560542
-97.286096,3600.241852,21.894551
-71.994463,1839.201052,2.702692
-104.968604,6369.790330,42.782907
-98.208087,3656.514913,25.560542
-95.246405,2368.277928,16.131803
-75.660925,1694.814560,4.833226
-78.121349,2121.238510,4.751271
-64.488546,1693.361217,2.857419
-76.702270,2045.577509,4.417621
-96.380903,3148.961060,21.234693
-88.316785,1718.497875,10.377745
-95.665290,2795.209686,19.620790
-96.126525,3023.521991,18.459045
-73.688966,1645.071489,4.137364
-97.740233,4022.170257,25.514098
-104.721465,6334.046328,43.804068
-84.273596,1577.462326,7.406702
-94.351193,2222.236475,15.738043
-87.760952,1705.747324,9.267082
-79.694164,2230.212762,5.656505
-97.166850,3327.691977,22.303117
-87.010426,1667.976982,8.357441
-97.055417,3184.861159,21.439560
-73.035495,1773.918120,3.003047
-82.678001,1561.727539,7.135733
-95.913222,2877.482285,19.152782
-83.537763,1737.096098,6.492415
-97.166850,3370.275089,20.978594
-89.620622,1606.669080,10.718809
-96.213836,3222.379734,20.262194
-95.246405,2368.277928,16.131803
-97.740233,4022.170257,25.514098
-73.895996,1684.052655,3.230305
-94.333197,2135.769684,14.664237
-87.122519,1740.648783,8.347310
-78.979851,1586.002010,5.027382
-79.255698,1941.147042,5.245957
-76.821777,1945.176272,4.435924
-81.591229,1699.340780,6.094422
-77.232844,1560.023467,6.198562
-96.221812,2933.632634,22.547735
-103.390576,6088.733464,40.615918
-64.503039,1699.888549,3.185099
-87.801253,1777.918233,9.655658
-104.968604,6369.790330,42.782907
-65.853994,1732.074375,3.214086
-106.689564,6751.881015,47.942602
-95.913222,2907.759076,18.543850
-73.895996,1684.052655,3.230305
-65.853994,1732.074375,3.214086
-95.873958,2846.587476,18.255886
-104.721465,6334.046328,43.804068
-84.095879,1727.027940,7.391124
