-115.338086,7166.635339,52.526369
-115.225767,7332.885470,51.362812
-58.323622,386.279308,0.342730
-58.323622,381.230058,0.342763
-71.628941,315.869092,1.486514
-114.387363,6785.587876,45.069714
-110.356670,4535.164392,35.963899
-67.058711,394.184841,0.716293
-112.195114,6314.751513,50.579337
-93.259311,1185.908797,10.170334
-101.947902,2877.835508,23.709025
-99.544592,5027.738552,14.197829
-108.485618,4943.315552,26.375907
-106.984433,4413.229537,32.807534
-81.370769,1313.040204,2.215771
-109.307758,6074.448682,34.006180
-69.538375,1045.681769,0.694222
-79.458543,1015.241253,1.330326
-106.669352,4199.757092,31.520110
-101.781643,2760.490518,21.156610
-94.932528,2597.141398,1.601836
-105.427193,4715.391786,28.332689
-104.632487,4007.792862,19.275138
-92.645448,1730.048558,3.868710
-114.619581,6590.006082,46.136577
-112.023406,5689.666316,49.151152
-110.171059,4640.793858,34.737402
-91.200204,1342.836738,8.476044
-114.806539,6850.584342,47.094666
-115.314742,6922.078548,52.358349
-104.451791,3757.999482,20.496170
-95.952740,1980.315576,5.147298
-104.533216,3834.306578,18.547202
-84.453418,512.693514,2.498772
-93.506158,2222.194989,4.347595
-88.631962,2224.219507,1.535079
-111.864904,5667.904758,49.175429
-78.091086,2037.997343,0.981392
-97.760990,3412.723249,6.958879
-106.300283,4102.350017,30.704938
-114.651246,6497.352851,46.501439
-103.760456,3368.278218,14.422565
-97.169972,2793.126105,7.077709
-99.932568,3211.113740,15.498737
-102.600092,3207.111285,24.855613
-102.679966,3071.251445,25.344499
-104.126675,3630.940410,17.794583
-109.065318,5401.898877,32.444375
-85.193743,664.735360,4.493549
-100.866823,3289.641141,16.607778
-74.097687,323.415549,1.221748
-108.849893,5213.401063,29.085015
-86.462576,1408.307805,2.999891
-75.152410,341.740449,1.434148
-83.277685,2391.580299,0.914350
-83.250577,2414.722003,0.858222
-72.595831,353.745235,1.000785
-85.614253,1488.725697,1.081205
-109.307758,5912.089629,34.126533
-109.065318,5476.278625,32.069509
-89.895617,1316.253887,8.529315
-97.056315,2495.359032,5.395977
-78.108610,1875.369213,0.991940
-76.559501,1204.641008,1.012526
-92.039595,1622.753966,2.598982
-111.704455,5861.692127,47.054849
-89.735842,798.510262,6.068858
-106.189311,4664.307691,30.166220
-88.830038,1419.054071,4.660780
-108.573942,5470.965512,27.556703
-86.081105,1105.970309,5.747095
-98.439016,3089.054224,17.427026
-88.717212,866.242440,5.764201
-108.729706,5074.536131,27.756906
-96.709965,2662.851383,4.397435
-85.168237,476.335946,2.839299
-108.934905,5185.835075,29.864515
-104.699041,4510.044538,29.481255
-92.039595,1682.101567,2.569491
-90.293068,2710.685010,0.939053
