-115.376397,6775.506329,54.861502
-67.027250,1051.637727,1.455434
-115.082609,6730.016753,55.836111
-75.140668,2102.378286,1.363709
-115.349289,7050.259628,54.630959
-77.407575,419.676771,1.495525
-114.641802,6636.234957,47.160073
-75.126681,1914.549314,1.365532
-111.317055,5193.467850,39.863797
-110.161210,3881.550684,27.851809
-110.813033,6121.160838,36.438618
-96.915641,4237.902362,9.556662
-114.533074,5573.607191,38.569476
-114.699674,6889.075566,52.977885
-112.701426,5249.237907,36.817537
-114.650451,6198.004619,48.165424
-86.036022,1795.719353,2.257208
-113.738381,5445.651223,38.337766
-94.511120,1392.927667,5.622210
-84.400216,526.198415,2.397558
-81.713056,1821.558561,1.910694
-114.197887,6300.197259,35.095197
-110.553764,4259.024759,32.272551
-104.680432,4147.906354,21.004307
-89.035616,1483.602129,4.816380
-92.065964,2628.222701,2.831270
-110.389009,4119.677426,31.257755
-95.762191,1984.223907,13.797122
-97.829845,4256.322024,12.754864
-88.192285,582.548807,2.795781
-98.782413,2931.921228,14.630854
-96.425403,2466.059750,3.216518
-90.829148,1322.248285,5.201218
-102.303683,3047.406961,17.885359
-108.242796,3636.208431,25.585046
-102.884368,3161.222285,27.395413
-90.090211,1833.338610,3.935792
-100.950703,2088.163736,15.381212
-107.810311,3825.719307,25.508550
-78.499792,1095.875148,1.793577
-104.880337,5154.213774,23.693328
-96.759850,2773.630249,6.973126
-114.650451,6354.299337,48.050501
-99.763174,3389.393778,14.501742
-97.904649,4363.240039,13.600791
-105.635198,5196.861376,25.451330
-87.829016,571.811153,3.881915
-101.577748,2327.863845,15.857088
-103.559141,3256.787933,26.873683
-99.238963,4622.628442,13.106453
-79.980252,2552.193623,1.854743
-109.130297,3675.172272,25.535881
-114.752399,6658.073556,54.251716
-96.767831,2774.644153,6.867904
-99.231292,4462.336943,13.135704
-85.526996,475.338623,2.828918
-104.268545,4043.348517,21.546265
-103.559141,3387.034841,26.778008
-114.699674,6889.075566,52.977885
-103.965095,4798.415120,16.536396
-101.552135,2269.807921,17.186484
-110.247551,5333.021262,27.171942
-105.558868,5099.630147,25.304785
-104.989121,4945.787497,23.837601
-89.072480,1463.385788,5.035845
-102.180320,2976.601290,16.289312
-91.726129,2734.876892,2.581829
-102.348528,3049.771234,17.880747
-114.286310,6335.273201,35.625648
-80.432867,1331.449329,2.240213
-110.901308,4701.922440,39.140694
-78.955058,552.028182,2.249517
-103.813329,3730.120897,17.296131
-94.574521,1476.917588,5.552759
-104.268545,4043.348517,21.546265
-105.321440,3717.756602,24.750254
-104.343183,4853.731658,16.318639
-101.378027,2148.250723,15.466689
-91.498012,2626.715260,2.754275
-111.146825,4708.687125,38.874245
