11.216468,6.864096,24.468211,2.222360,26.937932,5.400805,1.780902,7.496854,27.351286,3.937695,29.780159,2.076042
253.920865,1.597431,260.128740,15.852744,287.137898,278.861667,229.609686,26.339149,178.827797,259.037181,10.785388,162.075584
8.501874,0.987316,1.917511,10.076474,13.868666,3.202711,1.414490,4.327563,12.478498,3.899842,8.177448,6.517478
8.703724,2.107355,14.504164,2.579723,13.158552,3.829079,1.066351,3.314926,183.548571,2.353006,10.773453,1.900508
254.485112,1.378834,266.177278,24.417944,13.143324,3.045784,241.586551,35.374465,181.967559,278.409195,8.353471,146.854761
8.501874,0.987316,8.227283,8.176271,13.868666,3.202711,1.414490,4.029994,12.478498,3.899842,8.159445,4.006756
20.775003,2.127121,257.866901,18.138882,0.524480,5.349849,231.744752,3.314926,183.548571,255.566455,7.744660,1.346221
260.957958,0.809403,264.322865,22.288741,87.273578,265.494785,244.553854,7.163002,181.260828,116.221188,6.308091,30.207419
253.287645,5.312753,257.942676,199.833903,92.886519,69.335429,237.400873,40.319630,184.754102,18.015925,6.808912,7.733667
253.343365,5.399895,260.135711,9.724549,92.631658,273.067333,242.452275,26.477483,183.589820,106.039915,8.414739,9.437129
226.572379,1.661548,225.958818,8.879639,244.438548,271.284349,229.163736,2.742986,180.605017,261.867495,7.077612,160.830064
14.862380,1.097788,1.938237,23.713186,14.677879,8.341769,23.682315,2.024465,29.450122,108.405005,10.536343,9.848856
9.081062,1.080434,257.628664,199.833903,92.819625,62.121262,21.782140,26.270222,183.624464,18.015925,10.751762,7.598696
26.835477,6.729058,281.448099,0.531683,17.289763,262.168936,233.238708,4.769909,183.126472,106.882144,7.540344,26.093084
229.150548,6.781510,229.390579,10.081215,13.093237,275.982344,237.722111,26.120565,178.520934,16.817798,8.413705,3.971166
25.673460,0.264777,20.816648,29.314983,12.484843,6.439124,30.695249,4.957821,29.500898,26.061629,7.647203,3.704374
8.940220,1.272007,28.550530,10.728976,13.158659,7.484479,1.064571,36.322825,181.969208,4.320010,10.664509,6.520064
252.806774,5.455650,259.722588,24.135809,92.816527,273.041264,219.259181,26.442765,183.555561,256.136399,8.261830,154.414288
32.487304,1.049847,259.717404,22.592570,274.090099,271.354333,244.646451,42.362207,181.286869,121.766934,6.286172,30.819158
7.269575,6.797039,276.747451,10.710465,0.123989,5.069800,1.313813,7.638521,266.752524,3.559295,7.091799,294.845097
252.791586,0.871022,260.617532,18.144803,12.390213,268.946968,242.482598,41.255469,178.621099,17.230639,7.772821,4.442120
11.287773,1.098265,3.397368,10.076573,7.964366,3.499131,7.210152,7.353616,173.057363,3.937695,8.222632,2.072321
45.405786,0.892765,259.778560,16.239763,286.432245,272.918766,16.763270,2.616699,282.649595,74.237268,6.989361,7.008394
8.501874,0.987316,1.917511,10.076474,13.868666,3.202711,1.414490,4.327563,12.478498,3.899842,8.177448,6.517478
259.939834,1.930099,261.746515,24.417944,17.301758,283.435060,229.861562,35.374465,183.431886,257.693301,10.978403,152.471882
26.574742,1.957829,14.970743,32.634912,13.449607,7.586580,247.295661,43.255963,178.621284,17.348193,7.088943,9.940055
