202.400079,7.118964,167.535684,3.190861,153.754594,269.425453,5.924509,244.670478,284.109834,55.212492,56.989491,275.618466
213.763080,15.965708,167.656642,2.904253,156.420740,272.013196,18.446185,246.901556,255.561015,49.797517,17.040193,278.285719
200.361508,6.328455,167.535684,3.190861,153.754594,269.578820,5.924509,240.735991,284.109834,6.620432,68.216271,276.024011
205.448510,16.014987,167.602784,3.190861,157.276856,272.013196,18.446185,246.901556,255.561015,2.874853,17.040193,278.285719
202.273539,7.027583,166.015543,2.866476,12.576180,288.938302,277.227608,3.665421,255.792402,55.276648,53.104482,294.821161
38.022304,22.347316,254.921582,3.774834,153.634965,275.575372,31.149377,239.273076,254.475784,107.496619,57.242950,39.116130
215.854896,2.547235,168.669492,2.972381,13.450714,268.599993,18.936882,246.901556,255.561015,2.874853,16.451268,278.285719
213.763080,16.221939,161.562943,2.708502,156.420740,272.013196,18.446185,246.901556,255.540287,49.818916,17.027210,13.859315
9.584314,2.071967,27.280152,10.986208,10.717009,1.691441,21.038793,4.597887,6.612145,59.495316,19.468883,33.094171
209.319010,4.254728,161.836665,11.802151,23.058781,266.057560,262.674196,3.716762,255.793419,53.356462,17.514107,1.450698
37.839169,6.413608,262.092009,3.774563,156.281924,282.869894,19.382354,5.328971,262.134834,4.822099,16.088852,275.297256
207.570449,22.704086,179.151152,11.358558,10.862707,24.752348,292.848523,5.125734,266.348745,107.385450,57.257193,43.143330
192.494552,6.879906,178.060125,4.085295,68.243152,267.741917,253.953356,3.535385,259.206363,183.516613,44.580092,42.664359
200.182316,4.249656,161.207991,12.111607,12.898814,294.756240,3.075367,27.353567,276.224209,2.909957,28.881097,293.013017
202.377060,3.998504,167.743944,11.997914,23.058781,272.081291,18.946386,3.716762,256.845812,53.335063,17.527090,268.851354
202.473438,0.463714,178.920255,2.311518,12.809157,2.822034,265.335225,3.668238,277.203098,183.209167,15.460578,42.505055
9.584314,2.052229,170.318004,10.986208,10.717009,4.312365,20.525072,4.293188,3.449328,10.881256,17.486059,9.056616
177.047894,4.815277,176.281126,3.940094,169.352017,275.567699,21.087956,5.417149,262.330056,182.309236,43.199291,32.812435
177.047894,4.805676,177.841312,11.788153,169.352017,275.567699,21.036746,3.595572,256.112916,182.309236,43.199291,33.643324
202.089428,2.963483,178.914082,2.412170,12.810602,2.822034,265.335225,3.703524,277.398873,177.315751,15.460578,41.484748
177.047894,4.805676,177.841312,11.437963,169.352017,275.567699,21.024882,24.559765,256.060268,182.309236,43.199291,34.080227
202.473438,0.463714,178.821257,2.317530,12.634246,3.182218,276.878683,3.668238,254.517184,183.209167,15.430976,42.664359
194.875320,6.281473,164.977709,10.374330,67.653002,293.987012,261.975338,3.478674,254.375692,107.541893,54.493531,37.165940
8.368990,4.928742,245.033145,10.483202,10.685858,2.682531,20.608727,4.309687,3.575506,2.654946,7.649861,276.965191
8.410420,2.401164,16.924239,2.983785,11.752830,268.490688,3.073460,5.814964,14.377776,3.294754,71.677618,270.585242
202.377060,4.250785,161.650246,11.802151,22.986447,295.088630,258.792823,3.489161,256.825083,106.795741,55.172953,38.525530
194.875320,0.420431,164.904433,10.373285,68.243152,267.741917,261.975338,3.478674,254.375692,107.541893,54.493531,42.664359
194.875320,0.420431,164.904433,10.373285,68.243152,267.741917,261.975338,3.478674,254.375692,107.541893,54.493531,42.664359
202.434296,22.148159,166.198200,11.512902,23.058781,27.673383,20.717637,2.350855,13.392818,58.014998,55.756033,1.318358
